"route_short_name";"trip_id";"direction_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"M1";113644396238753600;0;"14:12:00";"14:12:00";"1587";4;0;0
"M1";113644396238753600;0;"14:16:00";"14:16:00";"7831";5;0;0
"M1";113644397238753600;0;"18:26:00";"18:26:00";"1382";1;0;0
"M1";113644397238753600;0;"18:29:12";"18:29:12";"1585";2;0;0
"M1";113644397238753600;0;"18:31:10";"18:31:10";"1586";3;0;0
"M1";113644397238753600;0;"18:32:00";"18:32:00";"1587";4;0;0
"M1";113644397238753600;0;"18:36:00";"18:36:00";"7831";5;0;0
"M1";113644398238753600;0;"18:56:00";"18:56:00";"1382";1;0;0
"M1";113644398238753600;0;"18:59:12";"18:59:12";"1585";2;0;0
"M1";113644398238753600;0;"19:01:10";"19:01:10";"1586";3;0;0
"M1";113644398238753600;0;"19:02:00";"19:02:00";"1587";4;0;0
"M1";113644398238753600;0;"19:06:00";"19:06:00";"7831";5;0;0
"M1";113644399238753600;0;"13:46:00";"13:46:00";"1382";1;0;0
"M1";113644399238753600;0;"13:49:12";"13:49:12";"1585";2;0;0
"M1";113644399238753600;0;"13:51:10";"13:51:10";"1586";3;0;0
"M1";113644399238753600;0;"13:52:00";"13:52:00";"1587";4;0;0
"M1";113644399238753600;0;"13:56:00";"13:56:00";"7831";5;0;0
"M1";113644400238753600;0;"16:16:00";"16:16:00";"1382";1;0;0
"M1";113644400238753600;0;"16:19:12";"16:19:12";"1585";2;0;0
"M1";113644400238753600;0;"16:21:10";"16:21:10";"1586";3;0;0
"M1";113644400238753600;0;"16:22:00";"16:22:00";"1587";4;0;0
"M1";113644400238753600;0;"16:26:00";"16:26:00";"7831";5;0;0
"M1";113644401238753600;0;"19:41:00";"19:41:00";"1382";1;0;0
"M1";113644401238753600;0;"19:44:12";"19:44:12";"1585";2;0;0
"M1";113644401238753600;0;"19:46:10";"19:46:10";"1586";3;0;0
"M1";113644401238753600;0;"19:47:00";"19:47:00";"1587";4;0;0
"M1";113644401238753600;0;"19:51:00";"19:51:00";"7831";5;0;0
"M1";113644402238753600;0;"19:36:00";"19:36:00";"1382";1;0;0
"M1";113644402238753600;0;"19:39:12";"19:39:12";"1585";2;0;0
"M1";113644402238753600;0;"19:41:10";"19:41:10";"1586";3;0;0
"M1";113644402238753600;0;"19:42:00";"19:42:00";"1587";4;0;0
"M1";113644402238753600;0;"19:46:00";"19:46:00";"7831";5;0;0
"M1";113644403238753600;0;"15:26:00";"15:26:00";"1382";1;0;0
"M1";113644403238753600;0;"15:29:12";"15:29:12";"1585";2;0;0
"M1";113644403238753600;0;"15:31:10";"15:31:10";"1586";3;0;0
"M1";113644403238753600;0;"15:32:00";"15:32:00";"1587";4;0;0
"M1";113644403238753600;0;"15:36:00";"15:36:00";"7831";5;0;0
"M1";113644404238753600;0;"15:16:00";"15:16:00";"1382";1;0;0
"M1";113644404238753600;0;"15:19:12";"15:19:12";"1585";2;0;0
"M1";113644404238753600;0;"15:21:10";"15:21:10";"1586";3;0;0
"M1";113644404238753600;0;"15:22:00";"15:22:00";"1587";4;0;0
"M1";113644404238753600;0;"15:26:00";"15:26:00";"7831";5;0;0
"M1";113644405238753600;0;"14:16:00";"14:16:00";"1382";1;0;0
"M1";113644405238753600;0;"14:19:12";"14:19:12";"1585";2;0;0
"M1";113644405238753600;0;"14:21:10";"14:21:10";"1586";3;0;0
"M1";113644405238753600;0;"14:22:00";"14:22:00";"1587";4;0;0
"M1";113644405238753600;0;"14:26:00";"14:26:00";"7831";5;0;0
"M1";113644406238753600;0;"18:16:00";"18:16:00";"1382";1;0;0
"M1";113644406238753600;0;"18:19:12";"18:19:12";"1585";2;0;0
"M1";113644406238753600;0;"18:21:10";"18:21:10";"1586";3;0;0
"M1";113644406238753600;0;"18:22:00";"18:22:00";"1587";4;0;0
"M1";113644406238753600;0;"18:26:00";"18:26:00";"7831";5;0;0
"M1";113644407238753600;0;"18:36:00";"18:36:00";"1382";1;0;0
"M1";113644407238753600;0;"18:39:12";"18:39:12";"1585";2;0;0
"M1";113644407238753600;0;"18:41:10";"18:41:10";"1586";3;0;0
"M1";113644407238753600;0;"18:42:00";"18:42:00";"1587";4;0;0
"M1";113644407238753600;0;"18:46:00";"18:46:00";"7831";5;0;0
"M1";113644408238753600;0;"14:21:00";"14:21:00";"1382";1;0;0
"M1";113644408238753600;0;"14:24:12";"14:24:12";"1585";2;0;0
"M1";113644408238753600;0;"14:26:10";"14:26:10";"1586";3;0;0
"M1";113644408238753600;0;"14:27:00";"14:27:00";"1587";4;0;0
"M1";113644408238753600;0;"14:31:00";"14:31:00";"7831";5;0;0
"M1";113644409238753600;0;"13:51:00";"13:51:00";"1382";1;0;0
"M1";113644409238753600;0;"13:54:12";"13:54:12";"1585";2;0;0
"M1";113644409238753600;0;"13:56:10";"13:56:10";"1586";3;0;0
"M1";113644409238753600;0;"13:57:00";"13:57:00";"1587";4;0;0
"M1";113644409238753600;0;"14:01:00";"14:01:00";"7831";5;0;0
"M1";113644410238753600;0;"17:56:00";"17:56:00";"1382";1;0;0
"M1";113644410238753600;0;"17:59:12";"17:59:12";"1585";2;0;0
"M1";113644410238753600;0;"18:01:10";"18:01:10";"1586";3;0;0
"M1";113644410238753600;0;"18:02:00";"18:02:00";"1587";4;0;0
"M1";113644410238753600;0;"18:06:00";"18:06:00";"7831";5;0;0
"M1";113644411238753600;0;"15:11:00";"15:11:00";"1382";1;0;0
"M1";113644411238753600;0;"15:14:12";"15:14:12";"1585";2;0;0
"M1";113644411238753600;0;"15:16:10";"15:16:10";"1586";3;0;0
"M1";113644411238753600;0;"15:17:00";"15:17:00";"1587";4;0;0
"M1";113644411238753600;0;"15:21:00";"15:21:00";"7831";5;0;0
"M1";113644412238753600;0;"19:11:00";"19:11:00";"1382";1;0;0
"M1";113644412238753600;0;"19:14:12";"19:14:12";"1585";2;0;0
"M1";113644412238753600;0;"19:16:10";"19:16:10";"1586";3;0;0
"M1";113644412238753600;0;"19:17:00";"19:17:00";"1587";4;0;0
"M1";113644412238753600;0;"19:21:00";"19:21:00";"7831";5;0;0
"M1";113644413238753600;0;"15:46:00";"15:46:00";"1382";1;0;0
"M1";113644413238753600;0;"15:49:12";"15:49:12";"1585";2;0;0
"M1";113644413238753600;0;"15:51:10";"15:51:10";"1586";3;0;0
"M1";113644413238753600;0;"15:52:00";"15:52:00";"1587";4;0;0
"M1";113644413238753600;0;"15:56:00";"15:56:00";"7831";5;0;0
"M1";113644414238753600;0;"19:26:00";"19:26:00";"1382";1;0;0
"M1";113644414238753600;0;"19:29:12";"19:29:12";"1585";2;0;0
"M1";113644414238753600;0;"19:31:10";"19:31:10";"1586";3;0;0
"M1";113644414238753600;0;"19:32:00";"19:32:00";"1587";4;0;0
"M1";113644414238753600;0;"19:36:00";"19:36:00";"7831";5;0;0
"M1";113644415238753600;0;"14:51:00";"14:51:00";"1382";1;0;0
"M1";113644415238753600;0;"14:54:12";"14:54:12";"1585";2;0;0
"M1";113644415238753600;0;"14:56:10";"14:56:10";"1586";3;0;0
"M1";113644415238753600;0;"14:57:00";"14:57:00";"1587";4;0;0
"M1";113644415238753600;0;"15:01:00";"15:01:00";"7831";5;0;0
"M1";113644416238753600;0;"14:36:00";"14:36:00";"1382";1;0;0
"M1";113644416238753600;0;"14:39:12";"14:39:12";"1585";2;0;0
"M1";113644416238753600;0;"14:41:10";"14:41:10";"1586";3;0;0
"M1";113644416238753600;0;"14:42:00";"14:42:00";"1587";4;0;0
"M1";113644416238753600;0;"14:46:00";"14:46:00";"7831";5;0;0
"M1";113644417238753600;0;"14:31:00";"14:31:00";"1382";1;0;0
"M1";113644417238753600;0;"14:34:12";"14:34:12";"1585";2;0;0
"M1";113644417238753600;0;"14:36:10";"14:36:10";"1586";3;0;0
"M1";113644417238753600;0;"14:37:00";"14:37:00";"1587";4;0;0
"M1";113644417238753600;0;"14:41:00";"14:41:00";"7831";5;0;0
"M1";113644418238753600;0;"16:51:00";"16:51:00";"1382";1;0;0
"M1";113644418238753600;0;"16:54:12";"16:54:12";"1585";2;0;0
"M1";113644418238753600;0;"16:56:10";"16:56:10";"1586";3;0;0
"M1";113644418238753600;0;"16:57:00";"16:57:00";"1587";4;0;0
"M1";113644418238753600;0;"17:01:00";"17:01:00";"7831";5;0;0
"M1";113644419238753600;1;"09:56:00";"09:56:00";"7832";1;0;0
"M1";113644419238753600;1;"10:00:00";"10:00:00";"2913";2;0;0
"M1";113644419238753600;1;"10:01:02";"10:01:02";"1639";3;0;0
"M1";113644419238753600;1;"10:02:44";"10:02:44";"1640B";4;0;0
"M1";113644419238753600;1;"10:06:00";"10:06:00";"1382";5;0;0
"M1";113644420238753600;1;"10:01:00";"10:01:00";"7832";1;0;0
"M1";113644420238753600;1;"10:05:00";"10:05:00";"2913";2;0;0
"M1";113644420238753600;1;"10:06:02";"10:06:02";"1639";3;0;0
"M1";113644420238753600;1;"10:07:44";"10:07:44";"1640B";4;0;0
"M1";113644420238753600;1;"10:11:00";"10:11:00";"1382";5;0;0
"M1";113644421238753600;1;"10:06:00";"10:06:00";"7832";1;0;0
"M1";113644421238753600;1;"10:10:00";"10:10:00";"2913";2;0;0
"M1";113644421238753600;1;"10:11:02";"10:11:02";"1639";3;0;0
"M1";113644421238753600;1;"10:12:44";"10:12:44";"1640B";4;0;0
"M1";113644421238753600;1;"10:16:00";"10:16:00";"1382";5;0;0
"M1";113644422238753600;1;"10:11:00";"10:11:00";"7832";1;0;0
"M1";113644422238753600;1;"10:15:00";"10:15:00";"2913";2;0;0
"M1";113644422238753600;1;"10:16:02";"10:16:02";"1639";3;0;0
"M1";113644422238753600;1;"10:17:44";"10:17:44";"1640B";4;0;0
"M1";113644422238753600;1;"10:21:00";"10:21:00";"1382";5;0;0
"M1";113644423238753600;1;"10:16:00";"10:16:00";"7832";1;0;0
"M1";113644423238753600;1;"10:20:00";"10:20:00";"2913";2;0;0
"M1";113644423238753600;1;"10:21:02";"10:21:02";"1639";3;0;0
"M1";113644423238753600;1;"10:22:44";"10:22:44";"1640B";4;0;0
"M1";113644423238753600;1;"10:26:00";"10:26:00";"1382";5;0;0
"M1";113644424238753600;1;"10:21:00";"10:21:00";"7832";1;0;0
"M1";113644424238753600;1;"10:25:00";"10:25:00";"2913";2;0;0
"M1";113644424238753600;1;"10:26:02";"10:26:02";"1639";3;0;0
"M1";113644424238753600;1;"10:27:44";"10:27:44";"1640B";4;0;0
"M1";113644424238753600;1;"10:31:00";"10:31:00";"1382";5;0;0
"M1";113644425238753600;1;"10:26:00";"10:26:00";"7832";1;0;0
"M1";113644425238753600;1;"10:30:00";"10:30:00";"2913";2;0;0
"M1";113644425238753600;1;"10:31:02";"10:31:02";"1639";3;0;0
"M1";113644425238753600;1;"10:32:44";"10:32:44";"1640B";4;0;0
"M1";113644425238753600;1;"10:36:00";"10:36:00";"1382";5;0;0
"M1";113644426238753600;1;"10:31:00";"10:31:00";"7832";1;0;0
"M1";113644426238753600;1;"10:35:00";"10:35:00";"2913";2;0;0
"M1";113644426238753600;1;"10:36:02";"10:36:02";"1639";3;0;0
"M1";113644426238753600;1;"10:37:44";"10:37:44";"1640B";4;0;0
"M1";113644426238753600;1;"10:41:00";"10:41:00";"1382";5;0;0
"M1";113644427238753600;1;"10:36:00";"10:36:00";"7832";1;0;0
"M1";113644427238753600;1;"10:40:00";"10:40:00";"2913";2;0;0
"M1";113644427238753600;1;"10:41:02";"10:41:02";"1639";3;0;0
"M1";113644427238753600;1;"10:42:44";"10:42:44";"1640B";4;0;0
"M1";113644427238753600;1;"10:46:00";"10:46:00";"1382";5;0;0
"M1";113644428238753600;1;"10:41:00";"10:41:00";"7832";1;0;0
"M1";113644428238753600;1;"10:45:00";"10:45:00";"2913";2;0;0
"M1";113644428238753600;1;"10:46:02";"10:46:02";"1639";3;0;0
"M1";113644428238753600;1;"10:47:44";"10:47:44";"1640B";4;0;0
"M1";113644428238753600;1;"10:51:00";"10:51:00";"1382";5;0;0
"M1";113644429238753600;1;"10:46:00";"10:46:00";"7832";1;0;0
"M1";113644429238753600;1;"10:50:00";"10:50:00";"2913";2;0;0
"M1";113644429238753600;1;"10:51:02";"10:51:02";"1639";3;0;0
"M1";113644429238753600;1;"10:52:44";"10:52:44";"1640B";4;0;0
"M1";113644429238753600;1;"10:56:00";"10:56:00";"1382";5;0;0
"M1";113644430238753600;1;"10:51:00";"10:51:00";"7832";1;0;0
"M1";113644430238753600;1;"10:55:00";"10:55:00";"2913";2;0;0
"M1";113644430238753600;1;"10:56:02";"10:56:02";"1639";3;0;0
"M1";113644430238753600;1;"10:57:44";"10:57:44";"1640B";4;0;0
"M1";113644430238753600;1;"11:01:00";"11:01:00";"1382";5;0;0
"M1";113644431238753600;1;"10:56:00";"10:56:00";"7832";1;0;0
"M1";113644431238753600;1;"11:00:00";"11:00:00";"2913";2;0;0
"M1";113644431238753600;1;"11:01:02";"11:01:02";"1639";3;0;0
"M1";113644431238753600;1;"11:02:44";"11:02:44";"1640B";4;0;0
"M1";113644431238753600;1;"11:06:00";"11:06:00";"1382";5;0;0
"M1";113644432238753600;1;"11:01:00";"11:01:00";"7832";1;0;0
"M1";113644432238753600;1;"11:05:00";"11:05:00";"2913";2;0;0
"M1";113644432238753600;1;"11:06:02";"11:06:02";"1639";3;0;0
"M1";113644432238753600;1;"11:07:44";"11:07:44";"1640B";4;0;0
"M1";113644432238753600;1;"11:11:00";"11:11:00";"1382";5;0;0
"M1";113644433238753600;1;"11:06:00";"11:06:00";"7832";1;0;0
"M1";113644433238753600;1;"11:10:00";"11:10:00";"2913";2;0;0
"M1";113644433238753600;1;"11:11:02";"11:11:02";"1639";3;0;0
"M1";113644433238753600;1;"11:12:44";"11:12:44";"1640B";4;0;0
"M1";113644433238753600;1;"11:16:00";"11:16:00";"1382";5;0;0
"M1";113644434238753600;1;"11:11:00";"11:11:00";"7832";1;0;0
"M1";113644434238753600;1;"11:15:00";"11:15:00";"2913";2;0;0
"M1";113644434238753600;1;"11:16:02";"11:16:02";"1639";3;0;0
"M1";113644434238753600;1;"11:17:44";"11:17:44";"1640B";4;0;0
"M1";113644434238753600;1;"11:21:00";"11:21:00";"1382";5;0;0
"M1";113644435238753600;1;"11:16:00";"11:16:00";"7832";1;0;0
"M1";113644435238753600;1;"11:20:00";"11:20:00";"2913";2;0;0
"M1";113644435238753600;1;"11:21:02";"11:21:02";"1639";3;0;0
"M1";113644435238753600;1;"11:22:44";"11:22:44";"1640B";4;0;0
"M1";113644435238753600;1;"11:26:00";"11:26:00";"1382";5;0;0
"M1";113644436238753600;1;"11:21:00";"11:21:00";"7832";1;0;0
"M1";113644436238753600;1;"11:25:00";"11:25:00";"2913";2;0;0
"M1";113644436238753600;1;"11:26:02";"11:26:02";"1639";3;0;0
"M1";113644436238753600;1;"11:27:44";"11:27:44";"1640B";4;0;0
"M1";113644436238753600;1;"11:31:00";"11:31:00";"1382";5;0;0
"M1";113644437238753600;1;"11:26:00";"11:26:00";"7832";1;0;0
"M1";113644437238753600;1;"11:30:00";"11:30:00";"2913";2;0;0
"M1";113644437238753600;1;"11:31:02";"11:31:02";"1639";3;0;0
"M1";113644437238753600;1;"11:32:44";"11:32:44";"1640B";4;0;0
"M1";113644437238753600;1;"11:36:00";"11:36:00";"1382";5;0;0
"M1";113644438238753600;1;"11:31:00";"11:31:00";"7832";1;0;0
"M1";113644438238753600;1;"11:35:00";"11:35:00";"2913";2;0;0
"M1";113644438238753600;1;"11:36:02";"11:36:02";"1639";3;0;0
"M1";113644438238753600;1;"11:37:44";"11:37:44";"1640B";4;0;0
"M1";113644438238753600;1;"11:41:00";"11:41:00";"1382";5;0;0
"M1";113644439238753600;1;"11:36:00";"11:36:00";"7832";1;0;0
"M1";113644439238753600;1;"11:40:00";"11:40:00";"2913";2;0;0
"M1";113644439238753600;1;"11:41:02";"11:41:02";"1639";3;0;0
"M1";113644439238753600;1;"11:42:44";"11:42:44";"1640B";4;0;0
"M1";113644439238753600;1;"11:46:00";"11:46:00";"1382";5;0;0
"M1";113644440238753600;1;"11:41:00";"11:41:00";"7832";1;0;0
"M1";113644440238753600;1;"11:45:00";"11:45:00";"2913";2;0;0
"M1";113644440238753600;1;"11:46:02";"11:46:02";"1639";3;0;0
"M1";113644440238753600;1;"11:47:44";"11:47:44";"1640B";4;0;0
"M1";113644440238753600;1;"11:51:00";"11:51:00";"1382";5;0;0
"M1";113644441238753600;1;"11:46:00";"11:46:00";"7832";1;0;0
"M1";113644441238753600;1;"11:50:00";"11:50:00";"2913";2;0;0
"M1";113644441238753600;1;"11:51:02";"11:51:02";"1639";3;0;0
"M1";113644441238753600;1;"11:52:44";"11:52:44";"1640B";4;0;0
"M1";113644441238753600;1;"11:56:00";"11:56:00";"1382";5;0;0
"M1";113644442238753600;1;"11:51:00";"11:51:00";"7832";1;0;0
"M1";113644442238753600;1;"11:55:00";"11:55:00";"2913";2;0;0
"M1";113644442238753600;1;"11:56:02";"11:56:02";"1639";3;0;0
"M1";113644442238753600;1;"11:57:44";"11:57:44";"1640B";4;0;0
"M1";113644442238753600;1;"12:01:00";"12:01:00";"1382";5;0;0
"M1";113644443238753600;1;"11:56:00";"11:56:00";"7832";1;0;0
"M1";113644443238753600;1;"12:00:00";"12:00:00";"2913";2;0;0
"M1";113644443238753600;1;"12:01:02";"12:01:02";"1639";3;0;0
"M1";113644443238753600;1;"12:02:44";"12:02:44";"1640B";4;0;0
"M1";113644443238753600;1;"12:06:00";"12:06:00";"1382";5;0;0
"M1";113644444238753600;1;"12:01:00";"12:01:00";"7832";1;0;0
"M1";113644444238753600;1;"12:05:00";"12:05:00";"2913";2;0;0
"M1";113644444238753600;1;"12:06:02";"12:06:02";"1639";3;0;0
"M1";113644444238753600;1;"12:07:44";"12:07:44";"1640B";4;0;0
"M1";113644444238753600;1;"12:11:00";"12:11:00";"1382";5;0;0
"M1";113644445238753600;1;"12:06:00";"12:06:00";"7832";1;0;0
"M1";113644445238753600;1;"12:10:00";"12:10:00";"2913";2;0;0
"M1";113644445238753600;1;"12:11:02";"12:11:02";"1639";3;0;0
"M1";113644445238753600;1;"12:12:44";"12:12:44";"1640B";4;0;0
"M1";113644445238753600;1;"12:16:00";"12:16:00";"1382";5;0;0
"M1";113644446238753600;1;"12:11:00";"12:11:00";"7832";1;0;0
"M1";113644446238753600;1;"12:15:00";"12:15:00";"2913";2;0;0
"M1";113644446238753600;1;"12:16:02";"12:16:02";"1639";3;0;0
"M1";113644446238753600;1;"12:17:44";"12:17:44";"1640B";4;0;0
"M1";113644446238753600;1;"12:21:00";"12:21:00";"1382";5;0;0
"M1";113644447238753600;1;"12:16:00";"12:16:00";"7832";1;0;0
"M1";113644447238753600;1;"12:20:00";"12:20:00";"2913";2;0;0
"M1";113644447238753600;1;"12:21:02";"12:21:02";"1639";3;0;0
"M1";113644447238753600;1;"12:22:44";"12:22:44";"1640B";4;0;0
"M1";113644447238753600;1;"12:26:00";"12:26:00";"1382";5;0;0
"M1";113644448238753600;1;"12:21:00";"12:21:00";"7832";1;0;0
"M1";113644448238753600;1;"12:25:00";"12:25:00";"2913";2;0;0
"M1";113644448238753600;1;"12:26:02";"12:26:02";"1639";3;0;0
"M1";113644448238753600;1;"12:27:44";"12:27:44";"1640B";4;0;0
"M1";113644448238753600;1;"12:31:00";"12:31:00";"1382";5;0;0
"M1";113644449238753600;1;"12:26:00";"12:26:00";"7832";1;0;0
"M1";113644449238753600;1;"12:30:00";"12:30:00";"2913";2;0;0
"M1";113644449238753600;1;"12:31:02";"12:31:02";"1639";3;0;0
"M1";113644449238753600;1;"12:32:44";"12:32:44";"1640B";4;0;0
"M1";113644449238753600;1;"12:36:00";"12:36:00";"1382";5;0;0
"M1";113644450238753600;1;"12:31:00";"12:31:00";"7832";1;0;0
"M1";113644450238753600;1;"12:35:00";"12:35:00";"2913";2;0;0
"M1";113644450238753600;1;"12:36:02";"12:36:02";"1639";3;0;0
"M1";113644450238753600;1;"12:37:44";"12:37:44";"1640B";4;0;0
"M1";113644450238753600;1;"12:41:00";"12:41:00";"1382";5;0;0
"M1";113644451238753600;1;"12:36:00";"12:36:00";"7832";1;0;0
"M1";113644451238753600;1;"12:40:00";"12:40:00";"2913";2;0;0
"M1";113644451238753600;1;"12:41:02";"12:41:02";"1639";3;0;0
"M1";113644451238753600;1;"12:42:44";"12:42:44";"1640B";4;0;0
"M1";113644451238753600;1;"12:46:00";"12:46:00";"1382";5;0;0
"M1";113644452238753600;1;"12:41:00";"12:41:00";"7832";1;0;0
"M1";113644452238753600;1;"12:45:00";"12:45:00";"2913";2;0;0
"M1";113644452238753600;1;"12:46:02";"12:46:02";"1639";3;0;0
"M1";113644452238753600;1;"12:47:44";"12:47:44";"1640B";4;0;0
"M1";113644452238753600;1;"12:51:00";"12:51:00";"1382";5;0;0
"M1";113644453238753600;1;"12:46:00";"12:46:00";"7832";1;0;0
"M1";113644453238753600;1;"12:50:00";"12:50:00";"2913";2;0;0
"M1";113644453238753600;1;"12:51:02";"12:51:02";"1639";3;0;0
"M1";113644453238753600;1;"12:52:44";"12:52:44";"1640B";4;0;0
"M1";113644453238753600;1;"12:56:00";"12:56:00";"1382";5;0;0
"M1";113644454238753600;1;"12:51:00";"12:51:00";"7832";1;0;0
"M1";113644454238753600;1;"12:55:00";"12:55:00";"2913";2;0;0
"M1";113644454238753600;1;"12:56:02";"12:56:02";"1639";3;0;0
"M1";113644454238753600;1;"12:57:44";"12:57:44";"1640B";4;0;0
"M1";113644454238753600;1;"13:01:00";"13:01:00";"1382";5;0;0
"M1";113644455238753600;1;"12:56:00";"12:56:00";"7832";1;0;0
"M1";113644455238753600;1;"13:00:00";"13:00:00";"2913";2;0;0
"M1";113644455238753600;1;"13:01:02";"13:01:02";"1639";3;0;0
"M1";113644455238753600;1;"13:02:44";"13:02:44";"1640B";4;0;0
"M1";113644455238753600;1;"13:06:00";"13:06:00";"1382";5;0;0
"M1";113644456238753600;1;"13:01:00";"13:01:00";"7832";1;0;0
"M1";113644456238753600;1;"13:05:00";"13:05:00";"2913";2;0;0
"M1";113644456238753600;1;"13:06:02";"13:06:02";"1639";3;0;0
"M1";113644456238753600;1;"13:07:44";"13:07:44";"1640B";4;0;0
"M1";113644456238753600;1;"13:11:00";"13:11:00";"1382";5;0;0
"M1";113644457238753600;1;"13:06:00";"13:06:00";"7832";1;0;0
"M1";113644457238753600;1;"13:10:00";"13:10:00";"2913";2;0;0
"M1";113644457238753600;1;"13:11:02";"13:11:02";"1639";3;0;0
"M1";113644457238753600;1;"13:12:44";"13:12:44";"1640B";4;0;0
"M1";113644457238753600;1;"13:16:00";"13:16:00";"1382";5;0;0
"M1";113644458238753600;1;"13:11:00";"13:11:00";"7832";1;0;0
"M1";113644458238753600;1;"13:15:00";"13:15:00";"2913";2;0;0
"M1";113644458238753600;1;"13:16:02";"13:16:02";"1639";3;0;0
"M1";113644458238753600;1;"13:17:44";"13:17:44";"1640B";4;0;0
"M1";113644458238753600;1;"13:21:00";"13:21:00";"1382";5;0;0
"M1";113644459238753600;1;"13:16:00";"13:16:00";"7832";1;0;0
"M1";113644459238753600;1;"13:20:00";"13:20:00";"2913";2;0;0
"M1";113644459238753600;1;"13:21:02";"13:21:02";"1639";3;0;0
"M1";113644459238753600;1;"13:22:44";"13:22:44";"1640B";4;0;0
"M1";113644459238753600;1;"13:26:00";"13:26:00";"1382";5;0;0
"M1";113644460238753600;1;"13:21:00";"13:21:00";"7832";1;0;0
"M1";113644460238753600;1;"13:25:00";"13:25:00";"2913";2;0;0
"M1";113644460238753600;1;"13:26:02";"13:26:02";"1639";3;0;0
"M1";113644460238753600;1;"13:27:44";"13:27:44";"1640B";4;0;0
"M1";113644460238753600;1;"13:31:00";"13:31:00";"1382";5;0;0
"M1";113644461238753600;1;"13:26:00";"13:26:00";"7832";1;0;0
"M1";113644461238753600;1;"13:30:00";"13:30:00";"2913";2;0;0
"M1";113644461238753600;1;"13:31:02";"13:31:02";"1639";3;0;0
"M1";113644461238753600;1;"13:32:44";"13:32:44";"1640B";4;0;0
"M1";113644461238753600;1;"13:36:00";"13:36:00";"1382";5;0;0
"M1";113644462238753600;1;"13:31:00";"13:31:00";"7832";1;0;0
"M1";113644462238753600;1;"13:35:00";"13:35:00";"2913";2;0;0
"M1";113644462238753600;1;"13:36:02";"13:36:02";"1639";3;0;0
"M1";113644462238753600;1;"13:37:44";"13:37:44";"1640B";4;0;0
"M1";113644462238753600;1;"13:41:00";"13:41:00";"1382";5;0;0
"M1";113644463238753600;1;"13:36:00";"13:36:00";"7832";1;0;0
"M1";113644463238753600;1;"13:40:00";"13:40:00";"2913";2;0;0
"M1";113644463238753600;1;"13:41:02";"13:41:02";"1639";3;0;0
"M1";113644463238753600;1;"13:42:44";"13:42:44";"1640B";4;0;0
"M1";113644463238753600;1;"13:46:00";"13:46:00";"1382";5;0;0
"M1";113644464238753600;1;"13:41:00";"13:41:00";"7832";1;0;0
"M1";113644464238753600;1;"13:45:00";"13:45:00";"2913";2;0;0
"M1";113644464238753600;1;"13:46:02";"13:46:02";"1639";3;0;0
"M1";113644464238753600;1;"13:47:44";"13:47:44";"1640B";4;0;0
"M1";113644464238753600;1;"13:51:00";"13:51:00";"1382";5;0;0
"M1";113644465238753600;1;"13:46:00";"13:46:00";"7832";1;0;0
"M1";113644465238753600;1;"13:50:00";"13:50:00";"2913";2;0;0
"M1";113644465238753600;1;"13:51:02";"13:51:02";"1639";3;0;0
"M1";113644465238753600;1;"13:52:44";"13:52:44";"1640B";4;0;0
"M1";113644465238753600;1;"13:56:00";"13:56:00";"1382";5;0;0
"M1";113644466238753600;1;"13:51:00";"13:51:00";"7832";1;0;0
"M1";113644466238753600;1;"13:55:00";"13:55:00";"2913";2;0;0
"M1";113644466238753600;1;"13:56:02";"13:56:02";"1639";3;0;0
"M1";113644466238753600;1;"13:57:44";"13:57:44";"1640B";4;0;0
"M1";113644466238753600;1;"14:01:00";"14:01:00";"1382";5;0;0
"M1";113644467238753600;1;"13:56:00";"13:56:00";"7832";1;0;0
"M1";113644467238753600;1;"14:00:00";"14:00:00";"2913";2;0;0
"M1";113644467238753600;1;"14:01:02";"14:01:02";"1639";3;0;0
"M1";113644467238753600;1;"14:02:44";"14:02:44";"1640B";4;0;0
"M1";113644467238753600;1;"14:06:00";"14:06:00";"1382";5;0;0
"M1";113644468238753600;1;"14:01:00";"14:01:00";"7832";1;0;0
"M1";113644468238753600;1;"14:05:00";"14:05:00";"2913";2;0;0
"M1";113644468238753600;1;"14:06:02";"14:06:02";"1639";3;0;0
"M1";113644468238753600;1;"14:07:44";"14:07:44";"1640B";4;0;0
"M1";113644468238753600;1;"14:11:00";"14:11:00";"1382";5;0;0
"M1";113644469238753600;1;"14:06:00";"14:06:00";"7832";1;0;0
"M1";113644469238753600;1;"14:10:00";"14:10:00";"2913";2;0;0
"M1";113644469238753600;1;"14:11:02";"14:11:02";"1639";3;0;0
"M1";113644469238753600;1;"14:12:44";"14:12:44";"1640B";4;0;0
"M1";113644469238753600;1;"14:16:00";"14:16:00";"1382";5;0;0
"M1";113644470238753600;1;"14:11:00";"14:11:00";"7832";1;0;0
"M1";113644470238753600;1;"14:15:00";"14:15:00";"2913";2;0;0
"M1";113644470238753600;1;"14:16:02";"14:16:02";"1639";3;0;0
"M1";113644470238753600;1;"14:17:44";"14:17:44";"1640B";4;0;0
"M1";113644470238753600;1;"14:21:00";"14:21:00";"1382";5;0;0
"M1";113644471238753600;1;"14:16:00";"14:16:00";"7832";1;0;0
"M1";113644471238753600;1;"14:20:00";"14:20:00";"2913";2;0;0
"M1";113644471238753600;1;"14:21:02";"14:21:02";"1639";3;0;0
